,AIRPORT,AREA   CITY,AREA   CITY AND COUNTY,AREA   CITY AND COUNTY SEAT,AREA   CITY TOTAL,AREA   CONSOLIDATED,AREA   CONSOLIDATED CITY-BOROUGH,AREA   CSA,AREA   DENSITY,AREA   ESTIMATE 2018,AREA   ESTIMATE JULY 2017,AREA   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,AREA   HOME RULE MUNICIPALITY,AREA   INDEPENDENT CITY,AREA   LAND,AREA   METRO,AREA   METROPOLITAN CITY,AREA   RANK,AREA   STATE CAPITAL,AREA   STATE CAPITAL AND CITY,AREA   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,AREA   STATE CAPITAL CITY,AREA   STATE CAPITAL OF CONNECTICUT,AREA   SUMMER DST,AREA   TOWN,AREA   URBAN,AREA   URBAN1,AREA   URBAN2,AREA   WATER,AREA CODE,AREA RANK,BIOREGION,BIRD,BOROUGH,CHARTERED,CHARTERED CITY,CHARTERED TOWN,CITY AND COUNTY,CITY CHARTER,CITY FLOWER,CITY OF ATLANTA,CITY STATUS,CITY-COUNTY CONSOLIDATION,COMMISSIONED,COMMUTER RAIL,CONSOLIDATED,CONSTITUENT COUNTIES / BOROUGHS,COUNTIES,COUNTRY,COUNTY,COUNTY ROUTES,COUNTY SEAT1,COUNTY SEAT2,CSA,City,DEMONYM,DISTRICT,ELEVATION,ELEVATION MEAN,ELEVATIONLOWEST,ESTABLISHED,ESTABLISHED TWICKENHAM,ETHNICITY   ASIAN,ETHNICITY   BLACK,ETHNICITY   HISPANIC,ETHNICITY   SUMMER DST,ETHNICITY   WHITE,EXPRESSWAYS,FIPS CODE,FIPS CODE 0,FIRST SETTLED VILLAGE,FIRST SETTLEMENT,FLOWER,FORMALLY INCORPORATED TOWN,FOUNDATION,FOUNDED,FOUNDED AS,FOUNDED BY,FOUNDED:,FOUNDING,GDP,"GDP CITY, 2015",GEOCODE,"GMP METRO, 2017",GNIS  FEATURE ID,GNIS FEATURE ID,GNIS ID,GOVERNMENT   ACTING MAYOR AND VICE MAYOR,GOVERNMENT   ADMINISTRATOR,GOVERNMENT   ALASKA HOUSE,GOVERNMENT   ALASKA SENATE,GOVERNMENT   ALDERMEN,GOVERNMENT   ASSEMBLY MEMBERS,GOVERNMENT   ASSEMBLYMEMBER,GOVERNMENT   AUDITOR,GOVERNMENT   BODY,GOVERNMENT   BUSINESS ADMINISTRATOR,GOVERNMENT   CA ASSEMBLY,GOVERNMENT   CA SENATE,GOVERNMENT   CHIEF OF POLICE,GOVERNMENT   CITY ADMIN.,GOVERNMENT   CITY ADMINISTRATOR,GOVERNMENT   CITY ATTORNEY,GOVERNMENT   CITY AUDITOR,GOVERNMENT   CITY CLERK,GOVERNMENT   CITY CONTROLLER,GOVERNMENT   CITY COUNCIL,GOVERNMENT   CITY COUNCIL MEMBERS,GOVERNMENT   CITY MANAGER,GOVERNMENT   CITY MAYOR,GOVERNMENT   CITY PROSECUTOR,GOVERNMENT   CITY SOLICITOR,GOVERNMENT   CITY TREASURER,GOVERNMENT   CITY-PARISH PRESIDENT,GOVERNMENT   COMMISSION,GOVERNMENT   COMMISSIONERS,GOVERNMENT   COMMON COUNCIL,GOVERNMENT   COMPTROLLER,GOVERNMENT   COUNCIL,GOVERNMENT   COUNCIL CHAIR,GOVERNMENT   COUNCIL MEMBERS .MW-PARSER-OUTPUT .NOBOLD{FONT-WEIGHT:NORMAL}BY DISTRICT NUMBER,GOVERNMENT   COUNCIL PRESIDENT,GOVERNMENT   COUNCILMEMBER PLACE 1,GOVERNMENT   COUNCILMEMBER PLACE 2,GOVERNMENT   COUNCILMEMBER PLACE 3,GOVERNMENT   COUNCILMEMBER PLACE 4,GOVERNMENT   COUNCILMEMBER1,GOVERNMENT   COUNCILMEMBER2,GOVERNMENT   COUNCILMEMBER3,GOVERNMENT   COUNCILMEMBERS,GOVERNMENT   D.C. COUNCIL,GOVERNMENT   DELEGATE,GOVERNMENT   DEPUTY CITY MANAGER,GOVERNMENT   DEPUTY MAYOR,GOVERNMENT   FINANCE DIRECTOR,GOVERNMENT   FINANCE DIRECTOR/ TREASURER,GOVERNMENT   FIRE CHIEF,GOVERNMENT   GOVERNING BODY,GOVERNMENT   HOUSE,GOVERNMENT   HOUSES OF DELEGATES,GOVERNMENT   LEGISLATIVE,GOVERNMENT   MANAGER,GOVERNMENT   MAYOR,GOVERNMENT   MAYOR PRO TEM,GOVERNMENT   MAYOR PRO TEMPORE,GOVERNMENT   MAYOR PRO-TEM,GOVERNMENT   MAYOR-PRESIDENT,GOVERNMENT   METRO COUNCIL,GOVERNMENT   MUNICIPAL CLERK,GOVERNMENT   POLICE CHIEF,"GOVERNMENT   PRESIDENT, BOARD OF ALDERMEN",GOVERNMENT   SENATE,GOVERNMENT   STATE ASSEMBLY,GOVERNMENT   STATE ASSEMBLY MEMBERS,GOVERNMENT   STATE HOUSE,GOVERNMENT   STATE SENATE,GOVERNMENT   STATE SENATOR,GOVERNMENT   SUPERVISOR,GOVERNMENT   TEXAS STATE REPRESENTATIVE,GOVERNMENT   TEXAS STATE SENATOR,GOVERNMENT   TOWN CLERK,GOVERNMENT   TOWN MANAGER,GOVERNMENT   TREASURER,GOVERNMENT   TYPE,GOVERNMENT   U. S. REP.,GOVERNMENT   U.S. CONGRESS,GOVERNMENT   U.S. HOUSE,GOVERNMENT   U.S. REP.,GOVERNMENT   U.S. REPRESENTATIVE,GOVERNMENT   U.S. SENATE,GOVERNMENT   UNITED STATES REPRESENTATIVES,GOVERNMENT   VICE MAYOR,GOVERNMENT   VICE-MAYOR,GOVERNMENT   VIRGINIA SENATE,HIGHEST ELEVATION,HIGHEST ELEVATION– NEAR BLUE ISLAND,HIGHWAYS,HISTORIC COLONIES,HISTORIC COLONY,HISTORIC COUNTRIES,HISTORIC EMPIRES,HOME RULE ACT,INCORPORATED,INCORPORATED AS CITY,INCORPORATED AS TOWN,INCORPORATED CITY OF POMPANO BEACH,INCORPORATED CITY OF WEST PALM BEACH,INCORPORATED CITY,INCORPORATED INDEPENDENT CITY,INCORPORATED TOWN OF POMPANO,INCORPORATED TOWN OF WEST PALM BEACH,INCORPORATED TOWN,INCORPORATED VILLAGE,INCORPORATED AS A CITY,INCORPORATED AS A TOWN,INCORPORATED AS A VILLAGE,INCORPORATED TOWN,INCORPORATEDAS DERRYFIELD,INCORPORATEDAS MANCHESTER,"INCORPORATED, CITY","INCORPORATED, TOWN",INCORPORATED1,INCORPORATED2,INCORPORATED:,INCORPORATION,INDEPENDENT CITY,INTERSTATE,INTERSTATE HIGHWAYS,INTERSTATE SPURS,LARGEST BOROUGH BY AREA,LARGEST BOROUGH BY GDP 2015,LARGEST BOROUGH BY POPULATION,LIGHT RAIL,LOGO,LOWEST ELEVATION,LOWEST ELEVATION COLUMBIA RIVER,LOWEST ELEVATION– AT LAKE MICHIGAN,MAJOR AIRPORT,MAJOR HIGHWAYS,MAJOR STATE HIGHWAYS,MAJOR STATE ROADS,MAJOR STATE ROUTES,MARTHASVILLE,METRO,METROPOLITAN AREA,METROPOLITAN STATISTICAL AREA,MISSION,MSA,MUNICIPAL INCORPORATION,MUNICIPALITY,NAMED,NAMED FOR,OFFICIAL TREE,ORGANIZED,OTHER MAIN ROADWAYS,OTHER MAJOR HIGHWAYS,PARISH,PARISHES,PASSENGER RAIL,PLATTED,POPULATION   BALANCE,POPULATION   CHANGE 2011–2014,POPULATION   CITY,POPULATION   CITY AND COUNTY,POPULATION   CITY AND COUNTY SEAT,POPULATION   CITY TOTAL,POPULATION   CONSOLIDATED,POPULATION   CONSOLIDATED CITY-BOROUGH,POPULATION   CONSOLIDATED CITY-COUNTY,POPULATION   CONSOLIDATED CITY-PARISH,POPULATION   CONSOLIDATED CITY–COUNTY,POPULATION   CSA,POPULATION   CSA 2015,POPULATION   CSA 2017,POPULATION   CSA 2018,POPULATION   CSA DENSITY,POPULATION   CSRA,POPULATION   DEMONYM,POPULATION   DENSITY,POPULATION   DENSITY RANK,POPULATION   ESTIMATE 2013,POPULATION   ESTIMATE 2014,POPULATION   ESTIMATE 2015,POPULATION   ESTIMATE 2016,POPULATION   ESTIMATE 2017,POPULATION   ESTIMATE 2018,POPULATION   ESTIMATE 2019,"POPULATION   ESTIMATE APRIL 1, 2019",POPULATION   ETHNICITIES,POPULATION   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,POPULATION   GMP,POPULATION   HOME RULE MUNICIPALITY,POPULATION   INDEPENDENT CITY,POPULATION   METRO,POPULATION   METRO DENSITY,POPULATION   METROPOLITAN CITY,POPULATION   MSA,POPULATION   MSA 2015,POPULATION   MSA 2017,POPULATION   MSA 2018,POPULATION   RANK,POPULATION   STATE CAPITAL,POPULATION   STATE CAPITAL AND CITY,POPULATION   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,POPULATION   STATE CAPITAL CITY,POPULATION   SUMMER DST,POPULATION   TOTAL,POPULATION   TOWN,POPULATION   URBAN,POPULATION   URBAN 2010,POPULATION   URBAN DENSITY,POPULATION 2010,PRIMARY AIRPORT,PUBLIC TRANSIT,PUBLIC TRANSPORTATION,PUEBLO,PUEBLO FOUNDED,RAIL,RAILWAY STATION,RAPID TRANSIT,RE-INCORPORATED,RE-INCORPORATED AS CITY,REGION,REGIONAL RAIL,REINCORPORATED,RENAMED,RENAMED EL PASO,RESIDENCE ACT,SEAPORTS,SECONDARY AIRPORT,SETTLED,SETTLED LAKE WORTH COUNTRY SETTLEMENT,SETTLED POMPANO SETTLEMENT,SETTLED TOWN,SETTLED AS,SETTLED AS FRANKLIN,SISTER CITIES,SPHERE OF INFLUENCE,STANDARD OF LIVING    MEDIAN HOME VALUE,STANDARD OF LIVING    MEDIAN HOUSEHOLD INCOME,STANDARD OF LIVING    SUMMER DST,STATE,STATE ROUTES,TERMINUS,TIME ZONE,TOWN LAID OUT,TOWNSHIP,TRANSIT,TREE,U.S. HIGHWAYS,U.S. ROUTE,U.S. STATE,UNINCORPORATED,UNOFFICIALLY INCORPORATED VILLAGE,USDA HARDINESS ZONES,WATERWAYS,WEBSITE,WIKIMEDIA COMMONS,ZIP CODE,ZIP CODE PREFIXES,FEDERAL INFOR MATION PROCESSING STANDARDS|FIPS CODE,AREA CONSOLIDATED CITY-COUNTY,AREA TOTAL
163,,106.21 sq mi (275.09 km2),,,,,,,,,,,,,105.97 sq mi (274.45 km2),,,,,,,,,,,,,,0.24 sq mi (0.63 km2)  0.24%,661,,,,,,,,,,,,,,,,,,, United States,Los Angeles, ,,,,Palmdale,Palmdalite,,"2,657 ft (810 m)",,,1886,,,,,,,,06-55156,,,,,,,,,,,,,,,,,"1652769, 2411359",,,,,,,,,,"City council:Steve Hofbauer(mayor),Austin Bishop, Dist-1,Steve Hofbauer, Dist-2,Laura Bettencourt, Dist-3,Juan Carillo, Dist-4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-manager,,,,,,,,,,,,,,,,,,,"August 24, 1962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,750",,,,,,,,,,,,,,,,"1,486.45/sq mi (573.94/km2)",,,,,,"157,519",,,,,,,,,"12,828,837",,,,,,,6th in Los Angeles County33rd in California,,,,,UTC−7 (PDT),,,,,,,Los Angeles International AirportLAX (Major/International),,,,,,,,,,,,,,,,,,,,,,,,,,,,, California, ,,UTC−8 (Pacific Time Zone),,,,," (historic, was truncated to Bishop)",,,,,,,www.cityofpalmdale.org,,"93550–93552, 93590, 93591, 93599",,,,
164,,23.65 sq mi (61.25 km2),,,,,,,,,,,,,23.61 sq mi (61.15 km2),,,,,,,,,,,,,,0.04 sq mi (0.10 km2)  0.16%,831,,,,,,,,,,,,,,,,,,,United States,Monterey,,,,,Salinas,,,52 ft (16 m),,,,,,,,,,,06-64224,,,,,,,,,,,,,,,,,"277589, 2411768",,,,,,,,Robert Rivas (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Gunter,,,,,,,,,,,,,,Anna Caballero (D),,,,,,,Council-Manager,Jimmy Panetta (D),,,,,,,,,,,,,,,,,,"March 4, 1874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,441",,,,,,,,,,,,,,,,"6,658.96/sq mi (2,570.99/km2)",,,,,"157,218",,,,,,,,,,,,,,,,,1st in Monterey County34th in California157th in the United States,,,,,UTC−7 (PDT),,,,,,,,,,,,,,,,,Northern California,,,,,,,,,,,,,,,,,,,California,,,UTC−8 (Pacific),,,,,,,,,,,,www.cityofsalinas.org,,"93901–93902, 93905–93907, 93912, and 93915",,,,
165,,33.1 sq mi (85.7 km2),,,,,,,,,,,,,31.9 sq mi (82.5 km2),,,,,,,,,,,,,,1.2 sq mi (3.1 km2),413,,,,,,,,,,,,,,, ,,,, United States, Hampden,,,,,Springfield,SpringfieldianSpringfielder,,70 ft (21 m),,,,,,,,,,,25-67000,,,,,,,,,William Pynchon,,,$24 billion USD,,,,,0609092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domenic Sarno (D),,,,,,,,,,,,,,,,,,,,,Mayor-council city,,,,,,,,,,,,,,"Connecticut Colony(1636–1641)Massachusetts Bay Colony (1641–1686, 1689–1691)Dominion of New England (1686–1689)Province of Massachusetts Bay(1691–1776)",,Kingdom of EnglandKingdom of Great Britain,,,,,,,,"May 25, 1852",,,,,,,,,,,,,,,,,,,   ,,,,,,,,,,,,,,,,,,,,,,,,,"Springfield, Essex",,,,,,,,,,,"153,060",,,,,,,,,,,,,,,,"4,803/sq mi (1,854.6/km2)",,,,,,,"155,032",,,,,,,,"692,942",,,,,,,"165th, U.S. as of 2017 incorporated places estimate",,,,,UTC−4 (Eastern),,,,,,,Bradley International Airport,,,,,,,,,,New England,,,,,,,,,,,"May 14, 1636",,,,,,,, Massachusetts,,,UTC−5 (Eastern),,,,,,,,,,,,www.springfield-ma.gov,,"01101, 01103–01105, 01107–01109, 01118-01119, 01128–01129, 01151",,,,
166,,,,,,,,,,,,,,,27.27 sq mi (70.64 km2),,,,,,,,,,,,,,3.45 sq mi (8.94 km2)  11.23%,"954, 754",,,,,,,,,,,,,,,,,,,United States,Broward,,,,,Hollywood,,,9 ft (3 m),,,,,,,,,,,12-32000,,,,,,,"February 18, 1921",,,,,,,,,,0284176,,,,,,,,,,,,,,,,,,,Patricia Cerny,,,,Wazir Ishmael,,,,,,,"Caryl Shuham, Peter D. Hernandez, Traci L. Callari, Richard S. Blattner, and Linda Sherwood",,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Levy,,,,,,,,,,,,,,,,,,,,,Commission-manager,,,,,,,,Kevin D. Biederman,,,,,,,,,,,"November 28, 1925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,573.00/sq mi (2,151.76/km2)",,,,,,"153,627",,,,,,,,,,,,,,,,,,,,,UTC−4 (EDT),"140,768",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida,,,UTC−5 (EST),,,,,,,,,,,,www.HollywoodFL.org,,"33004, 33009, 33019-33021, 33023, 33024, 33312, 33314, 33316",,,,30.73 sq mi (79.58 km2)
167,,44.5 sq mi (115.3 km2),,,,,,,,,,,,,44.2 sq mi (114.4 km2),,,,,,,,,,,,,,0.4 sq mi (0.9 km2),"713, 281, 346, and 832",,,,,,,,,,,,,,,,,,,United States,Harris,,,,,Pasadena,,,30 ft (9.1 m),,,,,,,,,,,48-56000,,,,,,,1893,,,,,,,,,,1343631,,,,,,,,,,,,,,,,,,,,,Ornaldo YbarraBruce LeamonPat Van HouteCody Ray WheelerCary BassSammy CasadosDarrell Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeff Wagner,,,,,,,,,,,,,,,,,,,,,Mayor-Council,,,,,,,,,,,,,,,,,,,"December 22, 1923 and December 26, 1928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149,043",,,,,,,,,,,,,,,,"3,208/sq mi (1,238.7/km2)",,,,,,,,,,,,,,,"5,628,101",,,,,,,,,,,,UTC−5 (CDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas,,,UTC−6 (CST),,,,,,,,,,,,ci.pasadena.tx.us,,"77501-77507, 77059, 77586",,,,
168,,,,,,,,,,,,,,,21.98 sq mi (56.94 km2),,,,,,,,,,,,,,0.70 sq mi (1.82 km2)  3.09%,408/669 and 650,,,,,,,,,,,,,,,,,,, United States, Santa Clara,,,,,Sunnyvale,,,125 ft (38 m),,,,,,,,,,,06-77000,,,,,,,,,,,,,,,,,"1656344, 2412009",,,,,,,,,,,,,,,,,,,,,,,Kent Steffens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Larry Klein,,,,,,,,,,,,,,,,,,,,,Council-manager,,,,,,,,Russ Melton,,,,,,,,,,,"December 24, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,949.51/sq mi (2,683.18/km2)",,,,,"152,771",,,,,,,,,,,,,,,,,2nd in Santa Clara County39th in California,,,,,UTC−7 (PDT),"140,081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, California,,,UTC−8 (PST),,,,,,,,,,,,sunnyvale.ca.gov,,94085–94090,,,,22.69 sq mi (58.75 km2)
169,,,,,,,,,,,,,,,647 km2 (249.96 sq mi),,,,,,,,,,,,,,3.2 km2 (0.5 sq mi),478,,,,,,,,,,,,,,,,,,,United States,Bibb,,,,,Macon,,,116 m (381 ft),,,,,,,,,,,13-49000,,,,,,,,,,,,,,,,,0332301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Reichert (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,663","420,693 (97th)",,,,,,Maconites,,,,,,,,,,,,,,,,"228,914 (197th)",,,,,,,,,,,,UTC−4 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,,,UTC−5 (EST),,,,,,,,,,,,maconbibb.us,,31200–31299,,,661 km2 (255.13 sq mi),
170,,,,,,,,,,,,,,,124.81 sq mi (323.26 km2),,,,,,,,,,,,,,3.57 sq mi (9.25 km2),913,,,,,,,,,,,,,,,,,,,United States,Wyandotte,,,,,Kansas City,,,869 ft (265 m),,,,,,,,,,,20-36000,,,,,,,,,,,,,,,,,,0478635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Alvey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1872, 1886",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kansas City, Missouri",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100/sq mi (440/km2)",,,,,"151,709",,,,,,,,,,,,,,,,,,,,,,UTC−5 (CDT),"145,786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kansas,,,UTC−6 (CST),,,,,,,,,,,,wycokck.org,,"66101-66113, 66115, 66117-66119, 66160",,,,128.38 sq mi (332.50 km2)
171,,,,,,,,,,,,,,,22.95 sq mi (59.45 km2),,,,,,,,,,,,,,0.01 sq mi (0.03 km2)  0.05%,909,,,,,,,,,,,,,,,,,,, United States, Los Angeles,,,,,Pomona,,,850 ft (259 m),,,,,,,,,,,06-58072,,,,,,,,,,,,,,,,,"1661247, 2411454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,"January 6, 1888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pomona, a Roman goddess of fruitful abundance",,,,,,,,,,,,,,,,,,,,,,,,,,,"6,643.75/sq mi (2,565.22/km2)",,,,,"152,494",,,,,,,,,,,,,,,,,7th in Los Angeles County35th in California162nd in the United States,,,,,UTC−7 (PDT),"149,058",,,,,,Ontario International AirportONT (Major/International),,,,,,,,,,,,,,,,,,1830s,,,,,,,,,,, California,   ,,UTC−8 (Pacific),,,,,,,,,,,,www.ci.pomona.ca.us,,91766–91768,,,,22.96 sq mi (59.47 km2)
172,,,,,,,,,,,,,,,37.07 sq mi (96.01 km2),,,,,,,,,,,,,,0.18 sq mi (0.46 km2)  0.48%,442/760,,,,,,,,,,,,,,,,,,, United States of America, San Diego,,,,,Escondido,,,646 ft (197 m),,,,,,,,,,,06-22804,,,,,,,,,,,,,,,,,"1652706, 2410455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul McNamara (D) ,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,"October 8, 1888 (1888-10-08)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,089.91/sq mi (1,579.14/km2)",,,,,"151,613",,,,,,,,,,,,,,,,,4th in San Diego County38th in California,,,,,UTC−7 (PDT),"143,911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, California,,,UTC−8 (Pacific),,,,,,,,,,,,www.escondido.org,,"92025–92027, 92029",,,,37.25 sq mi (96.47 km2)
173,,,,,,,,,,,,,,,53.6 sq mi (138.8 km2),,,,,,,,,,,,,,0.7 sq mi (1.7 km2),254,,,,,,,,,,,,,,,,,,, United States,Bell,,,,,Killeen,,,890 ft (270 m),,,,,,,,,,,48-39148,,,,,,,,,,,,,,,,,1360642,,,,,,,,,,,,,,,,,,,,,Mayor Jose SegarraMayor Pro Tem Jim KilpatrickJonathan OkrayGregory JohnsonJuan RiveraDebbie Nash-KingShirley FlemingSteve Harris,,Ron Olson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,400/sq mi (910/km2)",,,,,,,,,,,,,,,,,,,,,,,,,,,UTC-5 (CDT),"127,921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Texas,,,UTC-6 (Central (CST)),,,,,,,,,,,,www.killeentexas.gov,,"76540, 76541, 76542, 76543, 76548, 76549",,,,54.2 sq mi (140.5 km2)
174,,,,,,,,,,,,,,,38.67 sq mi (100.16 km2),,,,,,,,,,,,,,0.57 sq mi (1.47 km2),630 and 331,,,,,,,,,,,,,,,,,,"DuPage, Will",United States,,,,,,Naperville,Napervillian,,702 ft (214 m),,,,,,,,,,,17-51622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steve Chirico (R),,,,,,,,,,,,,,,,,,,,,Council–manager,,,,,,,,,,,,,,,,,,,1857 (Village)1890 (City),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,804.55/sq mi (1,468.93/km2)",,,,,,"147,682",,,,,,,,,,,,,,,,,,,,,UTC−5 (CDT),"141,853",,,,,,,,,,,,,,,,,,,,,,,,1831,,,,,,,,,,,Illinois,,,UTC−6 (CST),,"Lisle (DuPage), Milton (DuPage), Naperville (DuPage), Winfield (DuPage), DuPage (Will), Wheatland (Will)",,,,,,,,,,www.naperville.il.us,"Naperville, Illinois",,,,,39.24 sq mi (101.63 km2)
175,,,,,,,,,,,,,,,64.43 sq mi (166.88 km2),,,,,,,,,,,,,,0.66 sq mi (1.72 km2),"815, 779",,,,,,,,,,,,,,,,,,"Will, Kendall",United States,,,,,,Joliet,Jolietan,,614 ft (187 m),,,,,,,,,,,17-38570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob O'Dekirk (R),,,,,,,,,,,,,,,,,,,,,Council-manager,,,,,,,,,,,,,,,,,,,1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,301.10/sq mi (888.45/km2)",,,,,,"148,462",,,,,,,,,,,,,,,,324234,,,,,UTC-5 (CDT),"147,433",,,,,,,,,,,,,,,,,,,,,,,,1833,,,,,,,,,,,Illinois,,,UTC-6 (CST),,"Joliet, Troy, Plainfield, Lockport, New Lenox, Jackson, Channahon, Seward, Na-Au-Say",,,,,,,,,,www.cityofjoliet.info,"Joliet, Illinois","60431, 60432, 60433, 60434, 60435, 60436, 60586",,,,65.09 sq mi (168.60 km2)
176,,33.71 sq mi (87.31 km2),,,,,,,,,,,,,33.46 sq mi (86.66 km2),,,,,,,,,,,,,,0.25 sq mi (0.65 km2),425,,,,,,,,,,,,,,,,,,,United States,King,,,,,Bellevue,,,85 ft (26 m),,,,,,,,,,,53-05210,,,,,,,,,,,,,,,,,,1512000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Chelminiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 21, 1953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,363",,,,,,,,,,,,,,,,"4,316.79/sq mi (1,666.72/km2)",,,,,,"144,444",,,,,,,,,"3,733,580 (US: 15th)",,,,,,,US: 186th,,,,,UTC−7 (PDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,UTC−8 (PST),,,,,,,,,,,,www.bellevuewa.gov,,98004-98009,,,,
177,,64.48 sq mi (167.01 km2),,,,,,,,,,,,,63.47 sq mi (164.38 km2),,,,,,,,,,,,,,1.01 sq mi (2.63 km2),"815, 779",,,,,,,,,,,,,,,,,,,United States,"Winnebago, Ogle",,,,,Rockford,,,728 ft (222 m),,,,,,,,,,,17-65000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas McNamara (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1839 (as a town), 1852 (as a city)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,871",,,,,,,,,,,,,,,,"2,326.35/sq mi (898.21/km2)",,,,,,"147,051",,,,,,,,,"344,623",,,,,,,,,,,,UTC−5 (CDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Illinois,,,UTC−6 (CST),,Rockford,,,,,,,,,,rockfordil.gov,"Rockford, Illinois","61101-61110, 61112, 61114, 61125, 61126",,,,
